       1          0.0101320967
       2          0.0101320435
       3          0.0101321284
       4          0.0101320967
       5          0.0101320435
       6          0.0101320967
       7          0.0101320967
       8          0.0101321282
       9          0.0101320967
      10          0.0101320435
      11          0.0101320436
      12          0.0101321815
      13          0.0101320435
      14          0.0101320967

       1          0.0633123906
       2          0.0633123906
       3          0.0633124277
       4          0.0633124254
       5          0.0633123906
       6          0.0633123906
       7          0.0633123906
       8          0.0633125138
       9          0.0633123906
      10          0.0633123906
      11          0.0633124254
      12          0.0633124277
      13          0.0633123906
      14          0.0633123906

       1          0.0142131043
       2          0.0142130563
       3          0.0142131789
       4          0.0142131043
       5          0.0142131043
       6          0.0142130563
       7          0.0142131789
       8          0.0142131043
       9          0.0142130563
      10          0.0142131043
      11          0.0142131043
      12          0.0142131789
      13          0.0142130563
      14          0.0142131043

       1          0.0238050150
       2          0.0238049385
       3          0.0238049091
       4          0.0238050150
       5          0.0238049385
       6          0.0238050150
       7          0.0238049091
       8          0.0238050150
       9          0.0238050150
      10          0.0238049385
      11          0.0238049385
      12          0.0238049855
      13          0.0238049385
      14          0.0238050150

       1          0.0220806241
       2          0.0220805714
       3          0.0220806241
       4          0.0220806241
       5          0.0220806241
       6          0.0220805714
       7          0.0220806241
       8          0.0220805328
       9          0.0220805714
      10          0.0220806241
      11          0.0220806241
      12          0.0220806241
      13          0.0220805714
      14          0.0220806241

